user,session,time,x,y,rotation
179,2992,1362170207844,520,398,1
179,2992,1362170207860,520,398,1
179,2992,1362170207876,520,398,1
179,2992,1362170208156,521,398,1
179,2992,1362170208172,521,398,1
179,2992,1362170208188,521,398,1
179,2992,1362170208203,521,398,1
179,2992,1362170208203,521,398,1
179,2992,1362170208219,521,398,1
179,2992,1362170208390,523,397,1
179,2992,1362170208406,523,397,1
179,2992,1362170208406,523,397,1
179,2992,1362170208422,523,397,1
179,2992,1362170208609,524,397,1
179,2992,1362170208624,524,397,1
179,2992,1362170208640,524,397,1
179,2992,1362170208640,524,397,1
179,2992,1362170208687,524,397,1
179,2992,1362170209092,533,394,-1
179,2992,1362170209108,533,394,-1
179,2992,1362170209124,533,394,-1
179,2992,1362170209170,533,394,-1
179,2992,1362170209888,664,437,-1
179,2992,1362170209966,664,437,-1
179,2992,1362170233210,384,66,-1
179,2992,1362170233226,277,53,-1
179,2992,1362170233241,39,12,-1
179,2992,1362170233272,0,0,-1
179,2992,1362170244302,347,636,1
179,2992,1362170244411,346,635,1
179,2992,1362170244505,346,635,1
179,2992,1362170244567,346,635,1
179,2992,1362170244629,346,635,1
179,2992,1362170245051,365,630,1
179,2992,1362170245113,365,630,1
179,2992,1362170245191,365,630,1
179,2992,1362170245253,365,630,1
179,2992,1362170245331,365,630,1
179,2992,1362170245550,367,629,-1
179,2992,1362170245565,369,623,-1
179,2992,1362170245597,371,619,-1
179,2992,1362170245628,373,616,-1
179,2992,1362170246080,544,621,1
179,2992,1362170246158,545,621,1
179,2992,1362170444996,1439,560,1
179,2992,1362170445028,1439,555,1
179,2992,1362170445043,1432,544,1
179,2992,1362170445059,1417,529,1
179,2992,1362170445074,1392,512,1
179,2992,1362170445090,1331,476,1
179,2992,1362170445121,1212,412,1
179,2992,1362170445402,0,170,1
179,2992,1362170445418,0,185,1
179,2992,1362170445418,0,190,1
179,2992,1362170445449,6,212,1
179,2992,1362170445683,1439,796,-1
179,2992,1362170445776,1438,899,1
179,2992,1362170445792,1429,899,1
179,2992,1362170446073,0,589,-1
179,2992,1362170446104,0,559,-1
179,2992,1362170446120,0,548,-1
179,2992,1362170446135,0,543,-1
179,2992,1362170446151,0,541,-1
179,2992,1362170446166,1,527,-1
179,2992,1362170446198,11,512,-1
179,2992,1362170446213,35,494,-1
179,2992,1362170446650,1432,300,1
179,2992,1362170446681,1413,348,1
179,2992,1362170446775,1335,374,-1
179,2992,1362170446806,1247,388,-1
179,2992,1362170446853,1074,394,-1
179,2992,1362170446931,749,351,-1
179,2992,1362170449910,818,277,1
179,2992,1362170449942,820,280,1
182,2989,1362169980824,502,447,1
182,2989,1362169982228,1191,591,1
182,2989,1362170279139,680,479,-1
182,2989,1362170279186,679,479,-1
182,2989,1362170279232,677,480,-1
182,2989,1362170279295,676,482,-1
182,2989,1362170280075,681,493,-1
182,2989,1362170280090,681,493,-1
182,2989,1362170280122,681,493,-1
182,2989,1362170280184,681,493,-1
182,2989,1362170280839,681,493,-1
182,2989,1362170281260,681,493,-1
182,2989,1362170281323,681,493,-1
182,2989,1362170281463,681,493,-1
182,2989,1362170281572,681,493,1
182,2989,1362170281604,681,493,1
182,2989,1362170281635,681,493,1
182,2989,1362170281650,681,493,1
182,2989,1362170281682,681,493,1
182,2989,1362170281822,681,493,-1
182,2989,1362170281838,681,493,-1
182,2989,1362170281869,681,493,-1
182,2989,1362170281884,681,493,-1
182,2989,1362170281994,681,493,1
182,2989,1362170282009,681,493,1
182,2989,1362170282025,681,493,1
182,2989,1362170282040,681,493,1
182,2989,1362170282118,681,493,-1
182,2989,1362170282134,681,493,-1
182,2989,1362170282165,681,493,-1
182,2989,1362170282181,681,493,-1
182,2989,1362170282290,681,493,1
182,2989,1362170282306,681,493,1
182,2989,1362170282306,681,493,1
182,2989,1362170282321,681,493,1
182,2989,1362170282384,681,493,-1
182,2989,1362170282399,681,493,-1
182,2989,1362170282415,681,493,-1
182,2989,1362170282430,681,493,-1
182,2989,1362170282493,681,493,1
182,2989,1362170282508,681,493,1
182,2989,1362170282508,681,493,1
182,2989,1362170282524,681,493,1
182,2989,1362170282540,681,493,1
182,2989,1362170282586,683,497,-1
182,2989,1362170282602,683,497,-1
182,2989,1362170282618,683,497,-1
182,2989,1362170282633,683,497,-1
182,2989,1362170282649,683,497,-1
182,2989,1362170282680,683,497,-1
182,2989,1362170285659,646,559,1
201,3116,1362348933341,1142,765,-1
201,3116,1362349293956,658,531,1
201,3116,1362349293988,658,531,1
202,3036,1362267068138,865,661,1
202,3036,1362267068200,865,661,2
203,3038,1362268499894,1421,634,0
203,3038,1362268499905,1421,634,0
203,3038,1362268499917,1421,634,0
203,3038,1362268499927,1421,634,0
203,3038,1362268499939,1421,634,0
203,3038,1362268499950,1421,634,0
203,3038,1362268499961,1421,634,0
203,3038,1362268499972,1421,634,0
203,3038,1362268499983,1421,634,0
203,3038,1362268499995,1421,634,0
203,3038,1362268500005,1421,634,0
203,3038,1362268500017,1421,634,0
203,3038,1362268500027,1421,634,0
203,3038,1362268500038,1421,634,0
203,3038,1362268500050,1421,634,0
203,3038,1362268500060,1421,634,0
203,3038,1362268500072,1421,634,0
203,3038,1362268500082,1421,634,0
203,3038,1362268500093,1421,634,0
203,3038,1362268500104,1421,634,0
203,3038,1362268500116,1421,634,0
203,3038,1362268500127,1421,634,0
203,3038,1362268500138,1421,634,0
203,3038,1362268500149,1421,634,0
203,3038,1362268500159,1421,634,0
203,3038,1362268500171,1421,634,0
203,3038,1362268500182,1421,634,0
203,3038,1362268500192,1421,634,0
203,3038,1362268500203,1421,634,0
203,3038,1362268500215,1421,634,0
203,3038,1362268500225,1421,634,0
203,3038,1362268500237,1421,634,0
203,3038,1362268500247,1421,634,0
203,3038,1362268500258,1421,634,0
203,3038,1362268500270,1421,634,0
203,3038,1362268500280,1421,634,0
203,3038,1362268500291,1421,634,0
203,3038,1362268500302,1421,634,0
203,3038,1362268500314,1421,634,0
203,3038,1362268500324,1421,634,0
203,3038,1362268500336,1421,634,0
203,3038,1362268500347,1421,634,0
203,3038,1362268500357,1421,634,0
203,3038,1362268500369,1421,634,0
203,3038,1362268500379,1421,634,0
203,3038,1362268500391,1421,634,0
203,3038,1362268500401,1421,634,0
203,3038,1362268500412,1421,634,0
203,3038,1362268500423,1421,634,0
203,3038,1362268500435,1421,634,0
203,3038,1362268500445,1421,634,0
203,3038,1362268500457,1421,634,0
203,3038,1362268500468,1421,634,0
203,3038,1362268500479,1421,634,0
203,3038,1362268500490,1421,634,0
203,3038,1362268500501,1421,634,0
203,3038,1362268500511,1421,634,0
203,3038,1362268500523,1421,634,0
203,3038,1362268500534,1421,634,0
203,3038,1362268500544,1421,634,0
203,3038,1362268500556,1421,634,0
203,3038,1362268500566,1421,634,0
203,3038,1362268500577,1421,634,0
203,3038,1362268500589,1421,634,0
203,3038,1362268500600,1421,634,0
203,3038,1362268500611,1421,634,0
203,3038,1362268500622,1421,634,0
203,3038,1362268500633,1421,634,0
203,3038,1362268500644,1421,634,0
203,3038,1362268500655,1421,634,0
203,3038,1362268500665,1421,634,0
203,3038,1362268500677,1421,634,0
203,3038,1362268500688,1421,634,0
203,3038,1362268500699,1421,634,0
203,3038,1362268500710,1421,634,0
203,3038,1362268500721,1421,634,0
203,3038,1362268500732,1421,634,0
203,3038,1362268500742,1421,634,0
203,3038,1362268500754,1421,634,0
203,3038,1362268500764,1421,634,0
203,3038,1362268500775,1421,634,0
203,3038,1362268500787,1421,634,0
203,3038,1362268500797,1421,634,0
203,3038,1362268500809,1421,634,0
203,3038,1362268500820,1421,634,0
203,3038,1362268500831,1421,634,0
203,3038,1362268500841,1421,634,0
203,3038,1362268500852,1421,634,0
203,3038,1362268500864,1421,634,0
203,3038,1362268500875,1421,634,0
203,3038,1362268500886,1421,634,0
203,3038,1362268500897,1421,634,0
203,3038,1362268500908,1421,634,0
203,3038,1362268500919,1421,634,0
203,3038,1362268500930,1421,634,0
203,3038,1362268500931,1421,634,0
203,3038,1362268609749,973,542,0
203,3038,1362268609784,973,542,0
203,3038,1362268609806,973,542,0
203,3038,1362268609828,973,542,0
203,3038,1362268609840,973,542,0
203,3038,1362268609851,973,542,0
203,3038,1362268609862,973,542,0
203,3038,1362268609874,973,542,0
203,3038,1362268609885,974,541,0
203,3038,1362268609896,974,541,0
203,3038,1362268609908,974,540,0
203,3038,1362268743141,1542,485,-1
203,3038,1362268743152,1542,485,0
203,3038,1362268743343,1558,442,0
203,3038,1362268744164,1563,437,0
203,3038,1362268977500,984,534,0
203,3038,1362269136991,933,671,0
203,3038,1362269137035,933,670,0
203,3038,1362269137081,933,670,0
203,3038,1362269137114,933,670,0
203,3038,1362269137125,933,670,0
203,3038,1362269137148,933,670,0
203,3038,1362269137159,933,670,0
203,3038,1362269137171,933,670,0
203,3038,1362269137182,933,670,0
203,3038,1362269137193,933,670,0
203,3038,1362269137204,933,670,0
203,3038,1362269137216,933,670,0
203,3038,1362269137227,933,670,0
203,3038,1362269137249,933,670,0
203,3038,1362269137271,933,669,-1
203,3038,1362269139837,963,510,0
203,3038,1362269211116,1671,594,0
203,3038,1362269211128,1671,594,0
203,3038,1362269211139,1671,594,0
203,3038,1362269211150,1671,594,0
203,3038,1362269211161,1671,594,0
203,3038,1362269211173,1671,594,0
203,3038,1362269211184,1671,594,0
203,3038,1362269211195,1671,594,0
203,3038,1362269211206,1671,594,0
203,3038,1362269211217,1671,594,0
203,3038,1362269211228,1671,594,0
203,3038,1362269211239,1671,594,0
203,3038,1362269211240,1671,594,0
203,3038,1362269214807,1671,594,0
203,3038,1362269214817,1671,594,0
203,3038,1362269214829,1671,594,0
203,3038,1362269214840,1671,594,0
203,3038,1362269214851,1671,594,0
203,3038,1362269214863,1671,594,0
203,3038,1362269329196,945,682,0
203,3038,1362269329219,945,682,0
203,3038,1362269329230,945,682,0
203,3038,1362269329241,945,682,-1
203,3038,1362269329253,945,682,0
203,3038,1362269329264,945,682,0
203,3038,1362269329286,945,682,0
203,3038,1362269329297,945,682,0
203,3038,1362269329309,945,682,0
203,3038,1362269419714,979,524,0
203,3038,1362269419736,979,524,0
203,3038,1362269419747,979,524,0
203,3038,1362269419769,979,524,0
203,3038,1362269419781,979,524,0
203,3038,1362269419792,979,524,0
203,3038,1362269419837,979,524,0
203,3038,1362269420771,959,405,0
203,3038,1362269420804,959,398,0
203,3038,1362269420850,959,395,0
203,3038,1362269514202,1118,451,0
203,3038,1362269514213,1118,451,0
203,3038,1362269514224,1117,451,-1
203,3038,1362269514235,1115,451,0
203,3038,1362269514247,1115,451,0
203,3038,1362269514517,939,540,0
203,3038,1362269514528,939,540,0
203,3038,1362269518870,1358,546,0
203,3038,1362269519253,1358,546,0
203,3038,1362269670711,953,697,0
203,3038,1362269670722,953,697,0
203,3038,1362269671173,1250,478,0
203,3038,1362269671195,1252,478,0
203,3038,1362269671206,1253,478,0
203,3038,1362269671791,1378,433,0
203,3038,1362269671803,1378,433,0
203,3038,1362269671814,1378,433,0
203,3038,1362269874538,1242,638,0
203,3038,1362269874549,1242,638,0
203,3038,1362269874560,1242,638,0
203,3038,1362269874572,1242,638,0
203,3038,1362269874583,1242,638,0
203,3038,1362269874594,1242,638,0
203,3038,1362269874605,1242,638,0
203,3038,1362269874616,1242,638,0
203,3038,1362269874627,1242,638,0
203,3038,1362269874638,1242,638,0
203,3038,1362269874639,1242,638,0
203,3038,1362269874707,1242,638,0
203,3038,1362269874718,1242,638,0
204,3042,1362294600708,667,615,-1
204,3042,1362294600740,667,615,-1
204,3042,1362294886419,847,690,1
204,3042,1362294887083,681,657,-1
204,3042,1362294887124,692,684,-1
204,3042,1362295052897,911,771,1
204,3042,1362295053969,911,771,-1
204,3042,1362295414895,1319,734,1
204,3042,1362295414975,1319,734,1
204,3042,1362295415735,1319,734,-1
204,3042,1362295415785,1319,734,-1
204,3042,1362295415838,1319,734,-1
204,3042,1362295783444,915,745,1
204,3042,1362295784021,915,756,1
204,3042,1362295784068,915,756,1
204,3042,1362295784108,915,756,1
204,3042,1362295784508,913,756,1
204,3042,1362295784548,913,756,1
204,3042,1362295784596,913,756,1
204,3042,1362295784628,913,756,1
204,3042,1362295784692,913,756,1
204,3042,1362295784884,1496,723,-1
204,3042,1362295784926,1557,701,-1
204,3042,1362295785004,1599,689,-1
204,3042,1362295785052,1599,693,-1
204,3042,1362295785108,1599,693,-1
204,3042,1362295793404,1489,504,1
204,3042,1362296258801,1072,583,1
204,3042,1362296258850,1072,583,1
204,3042,1362296258888,1072,583,1
204,3042,1362296260096,1309,731,-1
204,3042,1362296260120,1309,731,-1
204,3042,1362296260136,1309,731,-1
204,3042,1362296260168,1309,731,-1
204,3042,1362296260200,1309,731,-1
204,3042,1362296260248,1309,731,-1
204,3042,1362296260897,1524,640,1
204,3042,1362296260936,1522,640,1
204,3042,1362296260969,1522,640,1
204,3042,1362296260992,1522,640,1
204,3042,1362296261016,1522,640,1
204,3042,1362296263401,1510,730,1
204,3042,1362296263467,1510,730,1
204,3042,1362296263857,1510,730,-1
204,3042,1362296263883,1510,730,-1
204,3042,1362296263913,1510,730,-1
204,3042,1362296263947,1504,765,-1
204,3042,1362296264001,1502,780,-1
204,3042,1362296264369,1502,780,-1
204,3042,1362296264393,1502,780,-1
204,3042,1362296264457,1502,780,-1
204,3042,1362296930605,783,737,-1
204,3042,1362297195090,1399,617,1
204,3042,1362297195727,1399,617,1
204,3042,1362297195755,1399,617,1
204,3042,1362297195802,1399,617,1
204,3042,1362297251794,1599,573,1
204,3042,1362314694168,511,674,1
204,3042,1362314785607,1237,717,1
204,3042,1362315553618,1176,454,-1
204,3042,1362315629961,450,679,1
204,3042,1362315890927,608,745,1
204,3042,1362316176958,503,687,1
204,3042,1362316184478,970,754,1
204,3042,1362316184535,970,754,1
204,3042,1362316184537,970,754,1
204,3042,1362316184590,970,754,1
204,3043,1362294600708,667,615,-1
204,3043,1362294600740,667,615,-1
204,3043,1362294886418,847,690,1
204,3043,1362294887082,681,657,-1
204,3043,1362294887123,692,684,-1
204,3043,1362295052897,911,771,1
204,3043,1362295053969,911,771,-1
204,3043,1362295414895,1319,734,1
204,3043,1362295414974,1319,734,1
204,3043,1362295415735,1319,734,-1
204,3043,1362295415785,1319,734,-1
204,3043,1362295415838,1319,734,-1
204,3043,1362295783444,915,745,1
204,3043,1362295784021,915,756,1
204,3043,1362295784068,915,756,1
204,3043,1362295784108,915,756,1
204,3043,1362295784508,913,756,1
204,3043,1362295784548,913,756,1
204,3043,1362295784596,913,756,1
204,3043,1362295784628,913,756,1
204,3043,1362295784692,913,756,1
204,3043,1362295784884,1496,723,-1
204,3043,1362295784926,1557,701,-1
204,3043,1362295785004,1599,689,-1
204,3043,1362295785052,1599,693,-1
204,3043,1362295785108,1599,693,-1
204,3043,1362295793404,1489,504,1
204,3043,1362296258801,1072,583,1
204,3043,1362296258849,1072,583,1
204,3043,1362296258888,1072,583,1
204,3043,1362296260096,1309,731,-1
204,3043,1362296260120,1309,731,-1
204,3043,1362296260136,1309,731,-1
204,3043,1362296260168,1309,731,-1
204,3043,1362296260200,1309,731,-1
204,3043,1362296260248,1309,731,-1
204,3043,1362296260897,1524,640,1
204,3043,1362296260936,1522,640,1
204,3043,1362296260969,1522,640,1
204,3043,1362296260992,1522,640,1
204,3043,1362296261016,1522,640,1
204,3043,1362296263401,1510,730,1
204,3043,1362296263467,1510,730,1
204,3043,1362296263857,1510,730,-1
204,3043,1362296263883,1510,730,-1
204,3043,1362296263913,1510,730,-1
204,3043,1362296263947,1504,765,-1
204,3043,1362296264001,1502,780,-1
204,3043,1362296264369,1502,780,-1
204,3043,1362296264393,1502,780,-1
204,3043,1362296264457,1502,780,-1
204,3043,1362296930605,783,737,-1
204,3043,1362297195090,1399,617,1
204,3043,1362297195727,1399,617,1
204,3043,1362297195755,1399,617,1
204,3043,1362297195802,1399,617,1
204,3043,1362297251794,1599,573,1
204,3044,1362295414894,1319,734,1
204,3044,1362295414974,1319,734,1
204,3044,1362295415734,1319,734,-1
204,3044,1362295415785,1319,734,-1
204,3044,1362295415838,1319,734,-1
204,3044,1362295783444,915,745,1
204,3044,1362295784020,915,756,1
204,3044,1362295784068,915,756,1
204,3044,1362295784108,915,756,1
204,3044,1362295784508,913,756,1
204,3044,1362295784548,913,756,1
204,3044,1362295784596,913,756,1
204,3044,1362295784628,913,756,1
204,3044,1362295784692,913,756,1
204,3044,1362295784884,1496,723,-1
204,3044,1362295784925,1557,701,-1
204,3044,1362295785004,1599,689,-1
204,3044,1362295785052,1599,693,-1
204,3044,1362295785108,1599,693,-1
204,3044,1362295793404,1489,504,1
204,3044,1362296258800,1072,583,1
204,3044,1362296258849,1072,583,1
204,3044,1362296258888,1072,583,1
204,3044,1362296260096,1309,731,-1
204,3044,1362296260120,1309,731,-1
204,3044,1362296260136,1309,731,-1
204,3044,1362296260168,1309,731,-1
204,3044,1362296260200,1309,731,-1
204,3044,1362296260248,1309,731,-1
204,3044,1362296260897,1524,640,1
204,3044,1362296260936,1522,640,1
204,3044,1362296260969,1522,640,1
204,3044,1362296260992,1522,640,1
204,3044,1362296261016,1522,640,1
204,3044,1362296263401,1510,730,1
204,3044,1362296263467,1510,730,1
204,3044,1362296263857,1510,730,-1
204,3044,1362296263883,1510,730,-1
204,3044,1362296263913,1510,730,-1
204,3044,1362296263947,1504,765,-1
204,3044,1362296264001,1502,780,-1
204,3044,1362296264369,1502,780,-1
204,3044,1362296264393,1502,780,-1
204,3044,1362296264457,1502,780,-1
204,3044,1362296930604,783,737,-1
204,3044,1362297195090,1399,617,1
204,3044,1362297195726,1399,617,1
204,3044,1362297195755,1399,617,1
204,3044,1362297195802,1399,617,1
204,3044,1362297251794,1599,573,1
204,3044,1362314694168,511,674,1
204,3044,1362314785607,1237,717,1
204,3044,1362315553617,1176,454,-1
204,3044,1362315629960,450,679,1
204,3044,1362315890926,608,745,1
204,3044,1362316176957,503,687,1
204,3044,1362316184478,970,754,1
204,3044,1362316184533,970,754,1
204,3044,1362316184537,970,754,1
204,3044,1362316184589,970,754,1
204,3045,1362296258800,1072,583,1
204,3045,1362296258849,1072,583,1
204,3045,1362296258888,1072,583,1
204,3045,1362296260096,1309,731,-1
204,3045,1362296260120,1309,731,-1
204,3045,1362296260136,1309,731,-1
204,3045,1362296260168,1309,731,-1
204,3045,1362296260200,1309,731,-1
204,3045,1362296260248,1309,731,-1
204,3045,1362296260896,1524,640,1
204,3045,1362296260936,1522,640,1
204,3045,1362296260968,1522,640,1
204,3045,1362296260992,1522,640,1
204,3045,1362296261016,1522,640,1
204,3045,1362296263401,1510,730,1
204,3045,1362296263467,1510,730,1
204,3045,1362296263857,1510,730,-1
204,3045,1362296263883,1510,730,-1
204,3045,1362296263913,1510,730,-1
204,3045,1362296263946,1504,765,-1
204,3045,1362296264001,1502,780,-1
204,3045,1362296264369,1502,780,-1
204,3045,1362296264393,1502,780,-1
204,3045,1362296264457,1502,780,-1
204,3045,1362296930604,783,737,-1
204,3045,1362297195090,1399,617,1
204,3045,1362297195726,1399,617,1
204,3045,1362297195755,1399,617,1
204,3045,1362297195802,1399,617,1
204,3045,1362297251794,1599,573,1
204,3045,1362314694167,511,674,1
204,3045,1362314785607,1237,717,1
204,3045,1362315553617,1176,454,-1
204,3045,1362315629960,450,679,1
204,3045,1362315890926,608,745,1
204,3045,1362316176957,503,687,1
204,3045,1362316184478,970,754,1
204,3045,1362316184531,970,754,1
204,3045,1362316184536,970,754,1
204,3045,1362316184589,970,754,1
204,3046,1362296930604,783,737,-1
204,3046,1362297195090,1399,617,1
204,3046,1362297195725,1399,617,1
204,3046,1362297195754,1399,617,1
204,3046,1362297195802,1399,617,1
204,3046,1362297251793,1599,573,1
204,3046,1362314694167,511,674,1
204,3046,1362314785606,1237,717,1
204,3046,1362315553617,1176,454,-1
204,3046,1362315629960,450,679,1
204,3046,1362315890926,608,745,1
204,3046,1362316176957,503,687,1
204,3046,1362316184477,970,754,1
204,3046,1362316184522,970,754,1
204,3046,1362316184536,970,754,1
204,3046,1362316184589,970,754,1
204,3047,1362314694167,511,674,1
204,3047,1362314785606,1237,717,1
204,3047,1362315553617,1176,454,-1
204,3047,1362315629960,450,679,1
204,3047,1362315890926,608,745,1
204,3047,1362316176957,503,687,1
204,3047,1362316184477,970,754,1
204,3047,1362316184521,970,754,1
204,3047,1362316184536,970,754,1
204,3047,1362316184589,970,754,1
204,3048,1362314694167,511,674,1
204,3048,1362314785606,1237,717,1
204,3048,1362315553617,1176,454,-1
204,3048,1362315629960,450,679,1
204,3048,1362315890926,608,745,1
204,3048,1362316176957,503,687,1
204,3048,1362316184477,970,754,1
204,3048,1362316184521,970,754,1
204,3048,1362316184536,970,754,1
204,3048,1362316184588,970,754,1
205,3049,1362314694167,511,674,1
205,3049,1362314785606,1237,717,1
205,3049,1362315553617,1176,454,-1
205,3049,1362315629960,450,679,1
205,3049,1362315890926,608,745,1
205,3049,1362316176957,503,687,1
205,3049,1362316184477,970,754,1
205,3049,1362316184521,970,754,1
205,3049,1362316184536,970,754,1
205,3049,1362316184588,970,754,1
205,3050,1362315553617,1176,454,-1
205,3050,1362315629960,450,679,1
205,3050,1362315890926,608,745,1
205,3050,1362316176957,503,687,1
205,3050,1362316184476,970,754,1
205,3050,1362316184520,970,754,1
205,3050,1362316184536,970,754,1
205,3050,1362316184588,970,754,1
205,3051,1362315553617,1176,454,-1
205,3051,1362315629960,450,679,1
205,3051,1362315890926,608,745,1
205,3051,1362316176957,503,687,1
205,3051,1362316184476,970,754,1
205,3051,1362316184520,970,754,1
205,3051,1362316184536,970,754,1
205,3051,1362316184588,970,754,1
205,3052,1362315890926,608,745,1
205,3052,1362316176957,503,687,1
205,3052,1362316184476,970,754,1
205,3052,1362316184513,970,754,1
205,3052,1362316184536,970,754,1
205,3052,1362316184588,970,754,1
205,3053,1362316176956,503,687,1
205,3053,1362316184476,970,754,1
205,3053,1362316184513,970,754,1
205,3053,1362316184535,970,754,1
205,3053,1362316184588,970,754,1
210,3139,1362538325672,780,507,1
212,3130,1362459729562,746,668,1
212,3130,1362459730312,746,668,1
212,3130,1362459818203,797,683,1
212,3130,1362460143562,871,670,1
212,3130,1362460144546,871,670,1
212,3130,1362460296437,697,671,1
212,3130,1362460341796,552,661,1
215,3129,1362418762398,1544,226,1
215,3129,1362418843493,664,606,1
215,3129,1362418846685,655,657,1
215,3129,1362418847997,655,657,1
215,3129,1362418851981,674,777,1
215,3129,1362418852902,674,773,-1
215,3129,1362418852918,674,773,-1
215,3129,1362418852942,674,773,-1
215,3129,1362418853021,674,773,-1
215,3129,1362418876501,746,747,1
215,3129,1362418882341,769,764,1
215,3129,1362418882477,770,765,1
215,3129,1362418884141,770,765,1
215,3129,1362418884333,770,765,1
215,3129,1362418884476,770,765,1
215,3129,1362418884604,770,765,1
215,3129,1362418887805,845,631,1
215,3129,1362418887861,845,631,1
215,3129,1362418887933,845,631,1
215,3129,1362419040899,561,236,1
215,3129,1362419044972,561,236,1
215,3129,1362419045300,561,236,1
215,3129,1362419045500,562,236,1
215,3129,1362419046252,562,236,1
215,3129,1362419047716,563,236,1
215,3129,1362419226547,1007,979,1
215,3129,1362419228987,993,965,1
215,3129,1362419229162,993,965,1
215,3129,1362419246811,511,218,-1
215,3129,1362419305018,915,310,-1
215,3129,1362419305082,915,310,-1
215,3129,1362419306002,915,310,-1
215,3129,1362419306322,916,310,-1
215,3129,1362419312418,917,309,1
215,3129,1362419313578,917,309,1
215,3129,1362419333842,645,425,1
215,3129,1362419334106,645,425,1
215,3129,1362419335257,645,425,1
215,3129,1362419335426,645,425,1
215,3129,1362419337665,645,425,-1
215,3129,1362419337689,645,425,-1
215,3129,1362419337722,645,425,-1
215,3129,1362419337761,645,425,-1
215,3129,1362419338417,645,425,-1
215,3129,1362419338442,645,425,-1
215,3129,1362419338473,645,425,-1
215,3129,1362419338513,645,425,-1
215,3129,1362419340577,647,424,-1
215,3129,1362419340681,647,424,-1
215,3129,1362419340745,647,424,-1
215,3129,1362419340809,647,424,-1
215,3129,1362419340985,647,424,-1
215,3129,1362419350370,1558,376,1
215,3129,1362419356257,1553,376,1
215,3129,1362419356609,1553,376,1
215,3129,1362419356737,1553,376,1
215,3129,1362419356857,1553,376,1
215,3129,1362419357561,1553,376,1
215,3129,1362419357609,1553,376,1
215,3129,1362419357657,1553,376,1
215,3129,1362419357721,1553,376,1
215,3129,1362419378106,745,625,1
215,3129,1362419379642,746,624,1
215,3129,1362419389009,798,572,1
215,3129,1362419390841,800,572,1
215,3129,1362419391201,801,572,1
215,3129,1362419391657,801,572,1
215,3129,1362419392721,801,572,1
215,3129,1362419392977,801,572,1
215,3129,1362419393337,801,572,-1
215,3129,1362419394145,802,572,1
215,3129,1362419394506,802,572,1
215,3129,1362419396242,802,572,1
215,3129,1362419397571,802,572,1
215,3129,1362419397786,802,572,1
215,3129,1362419397970,802,572,1
215,3129,1362419398186,802,572,1
215,3129,1362419398497,802,572,-1
215,3129,1362419398945,802,572,1
215,3129,1362419399121,802,572,1
215,3129,1362419399193,802,572,1
215,3129,1362419399281,802,572,1
215,3129,1362419399417,802,572,1
215,3129,1362419402810,804,572,1
215,3129,1362419402969,804,572,1
215,3129,1362419403097,804,572,1
215,3129,1362419405345,805,573,1
215,3129,1362419406513,807,576,1
215,3129,1362419406705,807,576,1
215,3129,1362419406985,807,576,1
215,3129,1362419407089,807,576,1
215,3129,1362419407185,807,576,1
215,3129,1362419409873,808,576,1
215,3129,1362419410065,808,576,1
215,3129,1362419410225,808,576,1
215,3129,1362419453865,817,601,-1
215,3129,1362419453929,817,601,-1
215,3129,1362419454017,817,601,-1
215,3129,1362419454401,817,601,-1
215,3129,1362419454425,817,601,-1
215,3129,1362419454441,817,601,-1
215,3129,1362419454473,817,601,-1
215,3129,1362419455625,817,601,-1
215,3129,1362419455649,817,601,-1
215,3129,1362419455673,817,601,-1
215,3129,1362419455689,817,601,-1
215,3129,1362419455713,817,601,-1
215,3129,1362419456427,817,601,-1
215,3129,1362419456465,817,601,-1
215,3129,1362419456481,817,601,-1
215,3129,1362419456497,817,601,-1
215,3129,1362419456529,817,601,-1
215,3129,1362419456569,817,601,-1
215,3129,1362419457114,817,601,-1
215,3129,1362419457129,817,601,-1
215,3129,1362419457145,817,601,-1
215,3129,1362419457161,817,601,-1
215,3129,1362419457185,817,601,-1
215,3129,1362419458417,817,601,-1
215,3129,1362419458449,817,601,-1
215,3129,1362419458473,817,601,-1
215,3129,1362419458506,817,601,-1
215,3129,1362419459145,817,601,-1
215,3129,1362419459169,817,601,-1
215,3129,1362419459193,817,601,-1
215,3129,1362419459209,817,601,-1
215,3129,1362419459233,817,601,-1
215,3129,1362419459305,817,601,-1
215,3129,1362419459889,817,601,-1
215,3129,1362419459905,817,601,-1
215,3129,1362419459929,817,601,-1
215,3129,1362419459977,817,601,-1
215,3129,1362419462577,897,557,1
215,3129,1362419462616,897,557,1
215,3129,1362419462650,896,558,1
215,3129,1362419462680,896,558,1
215,3129,1362419463272,895,558,-1
215,3129,1362419463288,895,558,-1
215,3129,1362419463312,895,558,-1
215,3129,1362419463328,895,558,-1
215,3129,1362419463352,895,558,-1
215,3129,1362419463688,895,558,-1
215,3129,1362419463713,895,558,-1
215,3129,1362419463728,895,558,-1
215,3129,1362419463745,895,558,-1
215,3129,1362419463768,895,558,-1
215,3129,1362419622024,827,492,1
221,3132,1362530425050,1247,309,-1
221,3132,1362530425074,1247,309,-1
221,3132,1362530425121,1247,309,-1
221,3132,1362530427579,1245,310,-1
221,3132,1362530427640,1244,309,-1
221,3132,1362530428229,1241,309,-1
221,3132,1362530428253,1239,309,-1
221,3132,1362530428879,1237,308,-1
221,3132,1362530433543,1236,307,1
